complex_area,sch_code,sch_name,url,ProbableSuffix
Campbell-Kapolei,294,Keoneula Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/294SSIR-3.pdf,3
Campbell-Kapolei,296,Ewa Makai Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/296SSIR-3.pdf,3
Kailua-Kalaheo,300,Aikahi Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/300SSIR-4.pdf,4
Castle-Kahuku,301,Castle High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/301SSIR-4.pdf,4
Kailua-Kalaheo,302,Enchanted Lake Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/302SSIR-4.pdf,4
Castle-Kahuku,303,Hauula Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/303SSIR-4.pdf,4
Castle-Kahuku,304,Heeia Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/304SSIR-4.pdf,4
Castle-Kahuku,305,Kaaawa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/305SSIR-4.pdf,4
Castle-Kahuku,306,Kahaluu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/306SSIR-4.pdf,4
Castle-Kahuku,307,Kahuku High & Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/307SSIR-4.pdf,4
Kailua-Kalaheo,308,Kailua Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/308SSIR-4.pdf,4
Kailua-Kalaheo,309,Kailua High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/309SSIR-4.pdf,4
Kailua-Kalaheo,310,Kailua Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/310SSIR-4.pdf,4
Kailua-Kalaheo,311,Kainalu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/311SSIR-4.pdf,4
Kailua-Kalaheo,312,Kalaheo High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/312SSIR-4.pdf,4
Castle-Kahuku,313,Kaneohe Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/313SSIR-4.pdf,4
Castle-Kahuku,314,Puohala Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/314SSIR-4.pdf,4
Castle-Kahuku,315,Kapunahala Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/315SSIR-4.pdf,4
Kailua-Kalaheo,317,Keolu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/317SSIR-4.pdf,4
Castle-Kahuku,318,King Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/318SSIR-4.pdf,4
Castle-Kahuku,319,Laie Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/319SSIR-4.pdf,4
Kailua-Kalaheo,321,Maunawili Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/321SSIR-4.pdf,4
Kailua-Kalaheo,322,Mokapu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/322SSIR-4.pdf,4
Castle-Kahuku,323,Parker Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/323SSIR-4.pdf,4
Kailua-Kalaheo,324,Pope Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/324SSIR-4.pdf,4
Castle-Kahuku,325,Sunset Beach Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/325SSIR-4.pdf,4
Castle-Kahuku,326,Waiahole Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/326SSIR-4.pdf,4
Kailua-Kalaheo,327,Waimanalo Elem & Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/327SSIR-4.pdf,4
Kailua-Kalaheo,330,Kaelepulu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/330SSIR-4.pdf,4
Castle-Kahuku,331,Kahuku Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/331SSIR-4.pdf,4
Castle-Kahuku,335,Ahuimanu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/335SSIR-4.pdf,4
Hilo-Waiakea,351,DeSilva Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/351SSIR-5.pdf,5
Hilo-Waiakea,352,Haaheo Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/352SSIR-5.pdf,5
Kau-Keaau-Pahoa,353,Keaau Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/353SSIR-5.pdf,5
Kau-Keaau-Pahoa,354,Keaau High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/354SSIR-5.pdf,5
Hilo-Waiakea,355,Hilo High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/355SSIR-5.pdf,5
Hilo-Waiakea,356,Hilo Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/356SSIR-5.pdf,5
Hilo-Waiakea,357,Hilo Union Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/357SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,358,Holualoa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/358SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,359,Honaunau Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/359SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,360,Honokaa High & Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/360SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,361,Honokaa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/361SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,363,Hookena Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/363SSIR-5.pdf,5
Hilo-Waiakea,365,Kalanianaole Elem & Inter,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/365SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,366,Kohala Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/366SSIR-5.pdf,5
Hilo-Waiakea,367,Kapiolani Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/367SSIR-5.pdf,5
Kau-Keaau-Pahoa,368,Kau High & Pahala Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/368SSIR-5.pdf,5
Hilo-Waiakea,369,Kaumana Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/369SSIR-5.pdf,5
Kau-Keaau-Pahoa,370,Keaau Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/370SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,371,Kahakai Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/371SSIR-5.pdf,5
Hilo-Waiakea,372,Keaukaha Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/372SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,373,Kohala High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/373SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,374,Konawaena High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/374SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,375,Konawaena Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/375SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,376,Konawaena Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/376SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,378,Ke Kula O Ehunuikaimalino,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/378SSIR-5.pdf,5
Kau-Keaau-Pahoa,379,Mountain View Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/379SSIR-5.pdf,5
Kau-Keaau-Pahoa,380,Naalehu Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/380SSIR-5.pdf,5
Kau-Keaau-Pahoa,381,Pahoa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/381SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,382,Paauilo Elem & Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/382SSIR-5.pdf,5
Kau-Keaau-Pahoa,383,Pahoa High & Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/383SSIR-5.pdf,5
Hilo-Waiakea,384,Waiakea Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/384SSIR-5.pdf,5
Hilo-Waiakea,385,Waiakea Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/385SSIR-5.pdf,5
Hilo-Waiakea,386,Waiakeawaena Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/386SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,387,Waimea Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/387SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,388,Kealakehe Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/388SSIR-5.pdf,5
Hilo-Waiakea,389,Waiakea High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/389SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,390,Kealakehe Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/390SSIR-5.pdf,5
Kau-Keaau-Pahoa,391,Keonepoko Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/391SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,392,Kealakehe High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/392SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,393,Waikoloa School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/393SSIR-5.pdf,5
Honokaa-Kealakehe-Kohala-Konawaena,395,Kohala Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/395SSIR-5.pdf,5
Baldwin-Kekaulike-Maui,400,Baldwin High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/400SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,401,Haiku Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/401SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,402,Hana High & Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/402SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,404,Iao Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/404SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,405,Kahului Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/405SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,406,Kamehameha III Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/406SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,407,Kaunakakai Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/407SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,409,Kihei Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/409SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,410,Kilohana Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/410SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,412,Kula Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/412SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,413,Lahaina Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/413SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,414,Lahainaluna High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/414SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,415,Lanai High & Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/415SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,416,Lihikai Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/416SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,417,Makawao Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/417SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,418,Maui High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/418SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,419,Maunaloa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/419SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,420,Kalama Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/420SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,421,Molokai High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/421SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,422,Paia Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/422SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,424,Waihee Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/424SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,425,Wailuku Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/425SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,426,Pukalani Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/426SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,428,Maui Waena Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/428SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,429,Nahienaena Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/429SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,430,Lokelani Inter School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/430SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,431,Kamalii Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/431SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,433,Pomaikai Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/433SSIR-6.pdf,6
Hana-Lahainaluna-Lanai-Molokai,434,Molokai Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/434SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,435,Kekaulike High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/435SSIR-6.pdf,6
Baldwin-Kekaulike-Maui,436,Puu Kukui Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/436SSIR-6.pdf,6
Kapaa-Kauai-Waimea,447,Kapaa Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/447SSIR-7.pdf,7
Kapaa-Kauai-Waimea,448,Kamakahelei Middle School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/448SSIR-7.pdf,7
Kapaa-Kauai-Waimea,451,Eleele Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/451SSIR-7.pdf,7
Kapaa-Kauai-Waimea,452,Hanalei Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/452SSIR-7.pdf,7
Kapaa-Kauai-Waimea,453,Kalaheo Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/453SSIR-7.pdf,7
Kapaa-Kauai-Waimea,454,Kapaa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/454SSIR-7.pdf,7
Kapaa-Kauai-Waimea,455,Kapaa High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/455SSIR-7.pdf,7
Kapaa-Kauai-Waimea,456,Kauai High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/456SSIR-7.pdf,7
Kapaa-Kauai-Waimea,457,Kaumualii Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/457SSIR-7.pdf,7
Kapaa-Kauai-Waimea,458,Kekaha Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/458SSIR-7.pdf,7
Kapaa-Kauai-Waimea,459,Kilauea Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/459SSIR-7.pdf,7
Kapaa-Kauai-Waimea,460,Koloa Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/460SSIR-7.pdf,7
Kapaa-Kauai-Waimea,461,Niihau High & Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/461SSIR-7.pdf,7
Kapaa-Kauai-Waimea,462,Waimea High School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/462SSIR-7.pdf,7
Kapaa-Kauai-Waimea,463,Wilcox Elem School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/463SSIR-7.pdf,7
Kapaa-Kauai-Waimea,464,Waimea Canyon School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/464SSIR-7.pdf,7
Kapaa-Kauai-Waimea,466,Kula Aupuni Niihau - PCS,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/466SSIR-C.pdf,C
Farrington-Kaiser-Kalani,470,HI School for the Deaf & Blind,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/470SSIR-1.pdf,1
Kailua-Kalaheo,475,Olomana School,https://arch-prod-reports-repository.s3-us-west-1.amazonaws.com/ssir/2020/475SSIR-4.pdf,4
Farrington-Kaiser-Kalani,149,Waialae Elem School - PCS,FALSE,1
Nanakuli-Waianae,275,Kamaile Academy - PCS,FALSE,3
Campbell-Kapolei,297,Honouliuli Middle School,FALSE,
Kailua-Kalaheo,320,Kaohao Public Charter School,FALSE,4
Hilo-Waiakea,377,Laupahoehoe Community - PCS,FALSE,5
Honokaa-Kealakehe-Kohala-Konawaena,394,Waimea Middle School - PCS,FALSE,5
Hilo-Waiakea,396,Connections-PCS,FALSE,5
Honokaa-Kealakehe-Kohala-Konawaena,397,Kanu O Ka Aina - PCS,FALSE,5
Kau-Keaau-Pahoa,398,Na Wai Ola - PCS,FALSE,5
Honokaa-Kealakehe-Kohala-Konawaena,399,West Hawaii Explorations -PCS,FALSE,5
Hana-Lahainaluna-Lanai-Molokai,411,Kualapuu Elem School - PCS,FALSE,6
Kaimuki-McKinley-Roosevelt,540,Halau Ku Mana - PCS,FALSE,
Kaimuki-McKinley-Roosevelt,541,Voyager - PCS,FALSE,
Kaimuki-McKinley-Roosevelt,543,University Laboratory School,FALSE,
Kaimuki-McKinley-Roosevelt,544,Myron B. Thompson Academy,FALSE,
Nanakuli-Waianae,545,Ka Waihona O Ka Naauao - PCS,FALSE,
Castle-Kahuku,546,Hakipuu Learning Center - PCS,FALSE,
Castle-Kahuku,547,Ke Kula 'o Samuel M. Kamakau,FALSE,
Honokaa-Kealakehe-Kohala-Konawaena,548,Innovations - PCS,FALSE,
Hilo-Waiakea,549,Ke Ana Laahana-PCS,FALSE,
Kailua-Kalaheo,550,Malama Honua - PCS,FALSE,
Pearl City-Waipahu,551,Hawaii Technology Academy-PCS,FALSE,
Leilehua-Mililani-Waialua,553,Kamalani Academy PCS,FALSE,
Baldwin-Kekaulike-Maui,554,Kihei Charter School,FALSE,
Campbell-Kapolei,555,Kapolei Charter School PCS,FALSE,
Kapaa-Kauai-Waimea,556,Ke Kula Niihau O Kekaha-LPCS,FALSE,
Kau-Keaau-Pahoa,557,Kua O Ka La - NCPCS,FALSE,
Kapaa-Kauai-Waimea,558,Alaka'i O Kaua'i,FALSE,
Kau-Keaau-Pahoa,560,Volcano School of Arts & Sci,FALSE,
Kau-Keaau-Pahoa,561,HI Academy of Arts & Sci - PCS,FALSE,
Hilo-Waiakea,562,Ka Umeke Kaeo - PCS,FALSE,
Kau-Keaau-Pahoa,563,Ke Kula O Nawahiokalani Iki,FALSE,
Kapaa-Kauai-Waimea,564,Kanuikapono - PCS,FALSE,
Kapaa-Kauai-Waimea,565,Kawaikini NCPCS,FALSE,
Honokaa-Kealakehe-Kohala-Konawaena,566,Kona Pacific PCS,FALSE,
Farrington-Kaiser-Kalani,567,SEEQS - PCS,FALSE,
Campbell-Kapolei,568,DreamHouse 'Ewa Beach,FALSE,